antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
frozenset({'job=management', 'loan=no'})	frozenset({'default=no', 'y=no', 'education=tertiary'})	0.18148238260600297	0.24597996062905045	0.12516865364623653	0.6897014015843997	2.803892641581899	0.08052762431794565	2.429982098601194
frozenset({'education=tertiary', 'y=no'})	frozenset({'loan=no', 'default=no', 'job=management'})	0.2500497666497091	0.17909358341996418	0.12516865364623653	0.5005749668288368	2.7950469093860124	0.08038634490361427	1.6437029825429164
frozenset({'job=management', 'y=no'})	frozenset({'loan=no', 'default=no', 'education=tertiary'})	0.18042069407887462	0.25197407710512926	0.12516865364623653	0.6937599607698908	2.7532989454325434	0.07970731576504524	2.442613071678726
frozenset({'education=tertiary'})	frozenset({'loan=no', 'default=no', 'y=no', 'job=management'})	0.29419831456946316	0.15250713321979165	0.12516865364623653	0.425456732576498	2.789749722482386	0.08030131209315325	1.475072313667044
frozenset({'job=management'})	frozenset({'loan=no', 'default=no', 'y=no', 'education=tertiary'})	0.20919687686624935	0.2109663577447966	0.12516865364623653	0.598329456544724	2.8361368274107277	0.0810351504821772	1.9643801496314064
frozenset({'job=management', 'marital=married'})	frozenset({'education=tertiary'})	0.11943995930193979	0.29419831456946316	0.09510959722191502	0.7962962962962963	2.706665051639114	0.05997056250303906	3.46484463756809
frozenset({'education=tertiary', 'marital=married'})	frozenset({'job=management'})	0.15567008029019486	0.20919687686624935	0.09510959722191502	0.610969025291276	2.9205456335846773	0.06254390260368797	2.0327510520874132
frozenset({'job=management'})	frozenset({'education=tertiary', 'marital=married'})	0.20919687686624935	0.15567008029019486	0.09510959722191502	0.4546415732713047	2.9205456335846773	0.06254390260368797	1.5482110082619884
frozenset({'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.29419831456946316	0.11943995930193979	0.09510959722191502	0.32328396361175854	2.706665051639114	0.05997056250303906	1.3012253195561494
frozenset({'job=management', 'marital=married', 'default=no'})	frozenset({'education=tertiary'})	0.11733870075866493	0.29419831456946316	0.0936276569861317	0.7979264844486333	2.712206171596659	0.05910680898916188	3.492796586948692
frozenset({'default=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management'})	0.15336975514808343	0.20919687686624935	0.0936276569861317	0.6104701471012403	2.918160903002133	0.06154318320341127	2.030147669681387
frozenset({'job=management', 'marital=married'})	frozenset({'default=no', 'education=tertiary'})	0.11943995930193979	0.2898188493950587	0.0936276569861317	0.7838888888888889	2.7047546787419336	0.05901170540945087	3.286185272722093
frozenset({'job=management', 'default=no'})	frozenset({'education=tertiary', 'marital=married'})	0.20556944106522748	0.15567008029019486	0.0936276569861317	0.4554551323434474	2.925771808522251	0.06162664559029725	1.550524061209826
frozenset({'education=tertiary', 'marital=married'})	frozenset({'job=management', 'default=no'})	0.15567008029019486	0.20556944106522748	0.0936276569861317	0.6014492753623188	2.9257718085222506	0.06162664559029725	1.9932984933272475
frozenset({'default=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.2898188493950587	0.11943995930193979	0.0936276569861317	0.3230557887506678	2.704754678741934	0.05901170540945087	1.300786720774147
frozenset({'job=management'})	frozenset({'default=no', 'marital=married', 'education=tertiary'})	0.20919687686624935	0.15336975514808343	0.0936276569861317	0.4475576231761472	2.9181609030021334	0.06154318320341127	1.5325222690544358
frozenset({'education=tertiary'})	frozenset({'job=management', 'marital=married', 'default=no'})	0.29419831456946316	0.11733870075866493	0.0936276569861317	0.3182467483647846	2.712206171596659	0.05910680898916188	1.2946932003979927
frozenset({'job=management', 'y=no', 'marital=married'})	frozenset({'education=tertiary'})	0.10437725332330627	0.29419831456946316	0.08265687553913871	0.7919050646323375	2.6917389577545006	0.05194926353203211	3.3917292805974593
frozenset({'education=tertiary', 'y=no', 'marital=married'})	frozenset({'job=management'})	0.13547587976377432	0.20919687686624935	0.08265687553913871	0.6101224489795918	2.9164988412789516	0.05431574460184961	2.0283371562789876
frozenset({'job=management', 'y=no'})	frozenset({'education=tertiary', 'marital=married'})	0.18042069407887462	0.15567008029019486	0.08265687553913871	0.4581341179355155	2.9429811886874955	0.05457077160586761	1.558189854088887
frozenset({'job=management', 'marital=married'})	frozenset({'education=tertiary', 'y=no'})	0.11943995930193979	0.2500497666497091	0.08265687553913871	0.6920370370370371	2.767597211984209	0.05279094158703791	2.4351961876678123
frozenset({'education=tertiary', 'y=no'})	frozenset({'job=management', 'marital=married'})	0.2500497666497091	0.11943995930193979	0.08265687553913871	0.330561698363556	2.767597211984209	0.05279094158703791	1.3153714667140026
frozenset({'education=tertiary', 'marital=married'})	frozenset({'job=management', 'y=no'})	0.15567008029019486	0.18042069407887462	0.08265687553913871	0.5309747087240694	2.9429811886874955	0.05457077160586761	1.7474096198342566
frozenset({'job=management'})	frozenset({'education=tertiary', 'y=no', 'marital=married'})	0.20919687686624935	0.13547587976377432	0.08265687553913871	0.3951152463522944	2.9164988412789516	0.05431574460184961	1.429237743260658
frozenset({'education=tertiary'})	frozenset({'job=management', 'y=no', 'marital=married'})	0.29419831456946316	0.10437725332330627	0.08265687553913871	0.2809563190737539	2.6917389577545006	0.05194926353203211	1.2455748801282625
frozenset({'job=management', 'loan=no', 'marital=married'})	frozenset({'education=tertiary'})	0.10274048351065006	0.29419831456946316	0.08190484616575612	0.7972012917115178	2.7097411923591785	0.05167876907887115	3.480306612340599
frozenset({'loan=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management'})	0.13271106589104423	0.20919687686624935	0.08190484616575612	0.6171666666666666	2.950171512652428	0.05414210565575864	2.0656590068796272
frozenset({'job=management', 'loan=no'})	frozenset({'education=tertiary', 'marital=married'})	0.18148238260600297	0.15567008029019486	0.08190484616575612	0.45131017672151125	2.8991452685075654	0.05365346909422378	1.5388109709504556
frozenset({'loan=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.25473889097785934	0.11943995930193979	0.08190484616575612	0.32152470261352784	2.6919358018259643	0.05147884339473932	1.297851291108211
frozenset({'job=management', 'marital=married'})	frozenset({'loan=no', 'education=tertiary'})	0.11943995930193979	0.25473889097785934	0.08190484616575612	0.6857407407407408	2.6919358018259647	0.05147884339473932	2.371484966835333
frozenset({'education=tertiary', 'marital=married'})	frozenset({'job=management', 'loan=no'})	0.15567008029019486	0.18148238260600297	0.08190484616575612	0.5261437908496732	2.8991452685075654	0.05365346909422378	1.7273544201556075
frozenset({'job=management'})	frozenset({'loan=no', 'marital=married', 'education=tertiary'})	0.20919687686624935	0.13271106589104423	0.08190484616575612	0.39152040600549803	2.950171512652428	0.05414210565575864	1.4253377478370988
frozenset({'education=tertiary'})	frozenset({'job=management', 'loan=no', 'marital=married'})	0.29419831456946316	0.10274048351065006	0.08190484616575612	0.2784001202917074	2.7097411923591785	0.05167876907887115	1.2434308010861477
frozenset({'default=no', 'marital=married', 'y=no', 'education=tertiary'})	frozenset({'job=management'})	0.13328614717657208	0.20919687686624935	0.08119705381433721	0.6091934948556256	2.9120582677011724	0.05331400809546308	2.023515762209758
frozenset({'job=management', 'default=no', 'marital=married', 'y=no'})	frozenset({'education=tertiary'})	0.10232023180199509	0.29419831456946316	0.08119705381433721	0.793558149589278	2.6973579055019057	0.05109461407183347	3.4188885830383904
frozenset({'default=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management', 'y=no'})	0.15336975514808343	0.18042069407887462	0.08119705381433721	0.5294202480530718	2.934365432723725	0.05352597613981295	1.7416374217766113
frozenset({'default=no', 'y=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.24597996062905045	0.11943995930193979	0.08119705381433721	0.3300962143692114	2.763699990341929	0.05181721732771068	1.3144574782017622
frozenset({'job=management', 'default=no', 'marital=married'})	frozenset({'education=tertiary', 'y=no'})	0.11733870075866493	0.2500497666497091	0.08119705381433721	0.6919886899151744	2.767403861986285	0.051856539070653004	2.4348139460974867
frozenset({'job=management', 'default=no', 'y=no'})	frozenset({'education=tertiary', 'marital=married'})	0.17697020636570746	0.15567008029019486	0.08119705381433721	0.45881764779402573	2.947372076501236	0.053648087580415185	1.5601578955192035
frozenset({'education=tertiary', 'marital=married', 'y=no'})	frozenset({'job=management', 'default=no'})	0.13547587976377432	0.20556944106522748	0.08119705381433721	0.5993469387755102	2.9155449159650946	0.05334735293347817	1.9828391089957136
frozenset({'job=management', 'marital=married', 'y=no'})	frozenset({'default=no', 'education=tertiary'})	0.10437725332330627	0.2898188493950587	0.08119705381433721	0.7779190506463234	2.684156162617029	0.05094655835316002	3.19784813903122
frozenset({'default=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married', 'y=no'})	0.2898188493950587	0.10437725332330627	0.08119705381433721	0.2801648477447913	2.684156162617029	0.05094655835316002	1.2442053487812468
frozenset({'job=management', 'default=no'})	frozenset({'education=tertiary', 'marital=married', 'y=no'})	0.20556944106522748	0.13547587976377432	0.08119705381433721	0.39498601248117066	2.9155449159650946	0.05334735293347817	1.4289324512672028
frozenset({'education=tertiary', 'marital=married'})	frozenset({'job=management', 'default=no', 'y=no'})	0.15567008029019486	0.17697020636570746	0.08119705381433721	0.5215970446149474	2.9473720765012357	0.053648087580415185	1.720369375586026
frozenset({'education=tertiary', 'y=no'})	frozenset({'job=management', 'default=no', 'marital=married'})	0.2500497666497091	0.11733870075866493	0.08119705381433721	0.32472357363998233	2.767403861986285	0.051856539070653004	1.3071110804196087
frozenset({'job=management', 'marital=married'})	frozenset({'default=no', 'y=no', 'education=tertiary'})	0.11943995930193979	0.24597996062905045	0.08119705381433721	0.6798148148148148	2.763699990341929	0.05181721732771068	2.354949804860108
frozenset({'job=management', 'y=no'})	frozenset({'default=no', 'marital=married', 'education=tertiary'})	0.18042069407887462	0.15336975514808343	0.08119705381433721	0.45004290793183765	2.9343654327237254	0.05352597613981295	1.5394478170434869
frozenset({'education=tertiary'})	frozenset({'job=management', 'default=no', 'marital=married', 'y=no'})	0.29419831456946316	0.10232023180199509	0.08119705381433721	0.275994286143899	2.6973579055019057	0.05109461407183347	1.2398793973833504
frozenset({'job=management'})	frozenset({'default=no', 'marital=married', 'y=no', 'education=tertiary'})	0.20919687686624935	0.13328614717657208	0.08119705381433721	0.388137026855572	2.9120582677011724	0.05331400809546308	1.4165162640407778
frozenset({'loan=no', 'default=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management'})	0.13127336267722456	0.20919687686624935	0.08099798721550065	0.6170176916596463	2.9494593843967296	0.05353600972769482	2.0648554930923058
frozenset({'loan=no', 'default=no', 'marital=married', 'job=management'})	frozenset({'education=tertiary'})	0.10147972838468514	0.29419831456946316	0.08099798721550065	0.7981691368788143	2.7130309636439423	0.051142822161759374	3.4969958237098306
frozenset({'loan=no', 'default=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.25197407710512926	0.11943995930193979	0.08099798721550065	0.3214536516853933	2.6913409345089474	0.05090221370092017	1.2977153924491984
frozenset({'loan=no', 'default=no', 'job=management'})	frozenset({'education=tertiary', 'marital=married'})	0.17909358341996418	0.15567008029019486	0.08099798721550065	0.4522662714585649	2.905287070035973	0.05311847470505612	1.5414970371793217
frozenset({'default=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management', 'loan=no'})	0.15336975514808343	0.18148238260600297	0.08099798721550065	0.5281222959330834	2.9100471811615636	0.05316407863152718	1.7345969312377674
frozenset({'job=management', 'default=no', 'marital=married'})	frozenset({'loan=no', 'education=tertiary'})	0.11733870075866493	0.25473889097785934	0.08099798721550065	0.690292177191329	2.7098028673263155	0.05110725671545545	2.4063360823873743
frozenset({'loan=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management', 'default=no'})	0.13271106589104423	0.20556944106522748	0.08099798721550065	0.6103333333333333	2.9689886306577717	0.05371664757710812	2.0387439493621193
frozenset({'job=management', 'loan=no', 'marital=married'})	frozenset({'default=no', 'education=tertiary'})	0.10274048351065006	0.2898188493950587	0.08099798721550065	0.7883745963401507	2.7202323036811844	0.051221858498152056	3.3558407370904915
frozenset({'default=no', 'education=tertiary'})	frozenset({'job=management', 'loan=no', 'marital=married'})	0.2898188493950587	0.10274048351065006	0.08099798721550065	0.27947798214149433	2.7202323036811844	0.051221858498152056	1.245290906107399
frozenset({'job=management', 'default=no'})	frozenset({'loan=no', 'marital=married', 'education=tertiary'})	0.20556944106522748	0.13271106589104423	0.08099798721550065	0.39401764579298476	2.968988630657772	0.05371664757710812	1.4312115329560786
frozenset({'loan=no', 'education=tertiary'})	frozenset({'job=management', 'default=no', 'marital=married'})	0.25473889097785934	0.11733870075866493	0.08099798721550065	0.3179647477641747	2.7098028673263155	0.05110725671545545	1.2941578845782886
frozenset({'job=management', 'loan=no'})	frozenset({'default=no', 'marital=married', 'education=tertiary'})	0.18148238260600297	0.15336975514808343	0.08099798721550065	0.4463132236441194	2.9100471811615636	0.05316407863152718	1.5290779570790172
frozenset({'education=tertiary', 'marital=married'})	frozenset({'loan=no', 'default=no', 'job=management'})	0.15567008029019486	0.17909358341996418	0.08099798721550065	0.5203182722364308	2.905287070035973	0.05311847470505612	1.7113564454651338
frozenset({'job=management', 'marital=married'})	frozenset({'loan=no', 'default=no', 'education=tertiary'})	0.11943995930193979	0.25197407710512926	0.08099798721550065	0.6781481481481482	2.6913409345089474	0.05090221370092017	2.324131175852878
frozenset({'education=tertiary'})	frozenset({'loan=no', 'default=no', 'marital=married', 'job=management'})	0.29419831456946316	0.10147972838468514	0.08099798721550065	0.27531764528982783	2.7130309636439423	0.051142822161759374	1.239881536752288
frozenset({'job=management'})	frozenset({'loan=no', 'default=no', 'marital=married', 'education=tertiary'})	0.20919687686624935	0.13127336267722456	0.08099798721550065	0.38718545146965533	2.949459384396729	0.05353600972769482	1.4176011966526587
frozenset({'loan=no', 'marital=married', 'y=no', 'education=tertiary'})	frozenset({'job=management'})	0.11408727964433435	0.20919687686624935	0.07049169449912632	0.6178751454051957	2.953558172860468	0.046624991907365146	2.0694888427822855
frozenset({'job=management', 'loan=no', 'marital=married', 'y=no'})	frozenset({'education=tertiary'})	0.08891641414699962	0.29419831456946316	0.07049169449912632	0.7927860696517414	2.6947335534940895	0.04433263531951866	3.4061497904330844
frozenset({'loan=no', 'marital=married', 'education=tertiary'})	frozenset({'job=management', 'y=no'})	0.13271106589104423	0.18042069407887462	0.07049169449912632	0.5311666666666666	2.9440451350578227	0.04654787187911685	1.748125074840651
frozenset({'loan=no', 'y=no', 'education=tertiary'})	frozenset({'job=management', 'marital=married'})	0.21348786799672645	0.11943995930193979	0.07049169449912632	0.33019063406547866	2.7644905105063624	0.04499271223413942	1.3146427707374597
frozenset({'job=management', 'loan=no', 'marital=married'})	frozenset({'education=tertiary', 'y=no'})	0.10274048351065006	0.2500497666497091	0.07049169449912632	0.6861141011840689	2.74391018386846	0.04480146057180998	2.389244742052196
